country,id,first_name,last_name,birth_year,wikipedia_url,summary
be,Q12981,Yves,Leterme,,https://nl.wikipedia.org/wiki/Yves_Leterme,Yves Camille Désiré Leterme is een voormalig Belgisch politicus. Hij was onder meer Vlaams minister-president en premier van België. Hij was lang boegbeeld van de CD&V en boegbeeld van het toenmalige kartel CD&VN-VA.
be,Q12983,Herman,None,,https://nl.wikipedia.org/wiki/Herman_Van_Rompuy,"Herman Achille graaf Van Rompuy is een Belgische politicus van de christendemocratische partij CD&V. Hij was tussen 30 december 2008 en 25 november 2009 de premier van België en van 1 januari 2010 tot en met 30 november 2014 voorzitter van de Europese Raad, in de media vaak incorrect 'president van Europa' genoemd. Op 19 november 2009 werd bekendgemaakt dat hij was verkozen tot de eerste permanente voorzitter en op 1 maart 2012 werd Van Rompuy met algemene stemmen door de 27 staatshoofden en regeringsleiders van de EU voor een tweede mandaat benoemd. Na deze termijn was hij niet meer herkiesbaar."
be,Q14989,Léon,Delacroix,,https://nl.wikipedia.org/wiki/L%C3%A9on_Delacroix,Léon Fréderic Gustave Delacroix was een Belgisch katholiek politicus. De Léon Delacroixstraat in Anderlecht en het metrostation Delacroix werden naar hem vernoemd.
be,Q14990,Henry,Carton,,https://nl.wikipedia.org/wiki/Henri_Carton_de_Wiart,Henri Victor Marie Ghislain Carton de Wiart was een Belgische politicus. Hij was premier van 1920 tot 1921.
be,Q14991,Georges,Theunis,,https://nl.wikipedia.org/wiki/Georges_Theunis,Georges Emile Pierre Léonard Theunis was een Belgisch industrieel en politicus van de Katholieke Partij.
be,Q14992,Aloïs,Van de Vyvere,,https://nl.wikipedia.org/wiki/Aloys_Van_de_Vyvere,Aloys Jean Maria Joseph Van de Vyvere was een Belgisch katholiek volksvertegenwoordiger en minister.
be,Q14993,Prosper,Poullet,,https://nl.wikipedia.org/wiki/Prosper_Poullet,Prosper Antoine Marie Joseph burggraaf Poullet was een Belgisch politicus.
be,Q14994,Henri,Jaspar,,https://nl.wikipedia.org/wiki/Henri_Jaspar,"Henri Jaspar was een Belgisch katholiek politicus, die twee keer premier van België was."
be,Q14995,Jules,None,,https://nl.wikipedia.org/wiki/Jules_Renkin,Jules Laurent Jean Louis Renkin was een Belgisch katholiek politicus.
be,Q14996,Paul,Van Zeeland,,https://nl.wikipedia.org/wiki/Paul_van_Zeeland,"Paul Guillaume van Zeeland was een Belgisch advocaat, econoom, katholiek politicus en staatsman."
be,Q14997,Achille,Van Acker,,https://nl.wikipedia.org/wiki/Achiel_Van_Acker,Achille Honoré Van Acker uitspraakⓘ was een Belgisch socialistisch politicus. Hij was viermaal premier van België.
be,Q14998,Camille,Huysmans,,https://nl.wikipedia.org/wiki/Camille_Huysmans,"Jean Joseph Camille Huysmans , geboren als Camiel Hansen, was een Belgisch journalist en socialistisch politicus voor de BWP BSP."
be,Q14999,Gaston,Eyskens,,https://nl.wikipedia.org/wiki/Gaston_Eyskens,"Gaston François Marie burggraaf Eyskens was een Belgisch econoom, hoogleraar aan de Katholieke Universiteit Leuven en christendemocratisch politicus. Hij was driemaal eerste minister in de periode tussen 1949 en 1973. Hij was de eerste Belgische regeringsleider die geboren was in de 20e eeuw."
be,Q15002,Leo,Tindemans,,https://nl.wikipedia.org/wiki/Leo_Tindemans,"Leonard Clemence Tindemans was een Belgisch politicus voor de CVP en minister van staat. Hij was eerste minister van twee regeringen in België en behaalde het grootste aantal voorkeurstemmen in de Belgische geschiedenis bij de Europese verkiezingen van 1979. Daardoor kreeg hij de bijnaam ""de man van 1 miljoen stemmen""."
be,Q15048,Elio,Di Rupo,,https://nl.wikipedia.org/wiki/Elio_Di_Rupo,Elio Di Rupo is een Belgische politicus voor de Parti Socialiste . Van 6 december 2011 tot 11 oktober 2014 was hij premier van België en werd meermaals minister en minister-president van de Waalse Regering.
be,Q15056,Jean-Luc,Dehaene,,https://nl.wikipedia.org/wiki/Jean-Luc_Dehaene,Jean Luc Joseph Marie Dehaene uitspraakⓘ was van 1992 tot 1999 premier van België. Hij was lid van de toenmalige CVP . Onder zijn regering werd België een volwaardige federale staat. Dehaene leidde twee coalitieregeringen met de socialisten en bekleedde verschillende ministerposten voor hij in 1992 eerste minister werd. Van 2000 tot 2007 was hij burgemeester van Vilvoorde. In 2002 werd hij voorgedragen als vicevoorzitter van de Europese Conventie.
be,Q15956,Frans,Schollaert,,https://nl.wikipedia.org/wiki/Frans_Schollaert,François Victor Marie Ghislain Schollaert was een Belgisch katholiek politicus.
be,Q143202,Pieter,Decker,,https://nl.wikipedia.org/wiki/Pieter_de_Decker,Pierre Jacques François de Decker was een Belgisch politicus en auteur.
be,Q155691,Paul-Henri,Spaak,,https://nl.wikipedia.org/wiki/Paul-Henri_Spaak,Paul-Henri Charles Spaak uitspraakⓘ was een Belgisch socialistisch politicus en regeringsleider.
be,Q202049,Auguste,Beernaert,,https://nl.wikipedia.org/wiki/Auguste_Beernaert,Auguste Marie François Beernaert was een Belgisch katholiek politicus en mensenrechtenactivist. In 1909 won hij de Nobelprijs voor de Vrede.
be,Q221781,Théodore,Lefèvre,,https://nl.wikipedia.org/wiki/Th%C3%A9o_Lef%C3%A8vre,"Théodore Joseph Albéric Marie Lefèvre was een Belgisch politicus. Hij was premier van België van 1961 tot 1965, aan het hoofd van de regering-Lefèvre-Spaak."
be,Q250021,Paul,None,,https://nl.wikipedia.org/wiki/Paul_Vanden_Boeynants,"Paul Emile François Henri Vanden Boeynants , in de media en door hemzelf bijgenaamd 'VDB', was een Belgisch volksvertegenwoordiger, minister en premier. Als ondernemer was hij actief in de vleesindustrie."
be,Q289570,Étienne,Gerlache,,https://nl.wikipedia.org/wiki/Etienne_de_Gerlache,"Etienne Constantin baron de Gerlache was advocaat, politicus en magistraat in het Verenigd Koninkrijk der Nederlanden en in België."
be,Q313809,Wilfried,Martens,,https://nl.wikipedia.org/wiki/Wilfried_Martens,Wilfried Achiel Emma Martens uitspraakⓘ was een Vlaams-Belgische politicus voor de CD&V en was van april 1979 tot maart 1992 eerste minister van België.
be,Q349477,Mark,Eyskens,,https://nl.wikipedia.org/wiki/Mark_Eyskens,"Marc Maria Frans burggraaf Eyskens is een Belgische emeritus hoogleraar, econoom, politicus en essayist. Van april tot december 1981 was hij premier van België."
be,Q363942,Pierre,Harmel,,https://nl.wikipedia.org/wiki/Pierre_Harmel,"Pierre Charles José Marie graaf Harmel was een Belgisch advocaat, hoogleraar en christendemocratisch staatsman."
be,Q442578,Hubert,Pierlot,,https://nl.wikipedia.org/wiki/Hubert_Pierlot,Hubert Marie Eugène Pierlot was de Belgische eerste minister van 1939 tot 1945.
be,Q446472,Jean-Baptiste,Nothomb,,https://nl.wikipedia.org/wiki/Jean-Baptiste_Nothomb,Jean Baptiste Nothomb was een Belgisch staatsman en diplomaat die een belangrijke rol speelde bij het tot stand komen van de Belgische staat. Zo was hij een van de opstellers van de Belgische grondwet en onderhandelde hij over de verdragen die de Belgische onafhankelijkheid garandeerden.
be,Q461745,Edmond,None,,https://nl.wikipedia.org/wiki/Edmond_Leburton,Edmond Jules Isidore Leburton was een Belgisch politicus voor de PSB.
be,Q461753,Jean,None,,https://nl.wikipedia.org/wiki/Jean_Duvieusart,Jean Pierre Armand Ghislain Marie Duvieusart was een Belgisch advocaat en katholiek politicus.
be,Q468104,Joseph,Lebeau,,https://nl.wikipedia.org/wiki/Joseph_Lebeau,"Jean Louis Joseph Lebeau was lid van het Nationaal Congres, Belgisch liberaal volksvertegenwoordiger en eerste minister."
be,Q468109,Charles,Rogier,,https://nl.wikipedia.org/wiki/Charles_Rogier,Charles Latour Rogier was een Belgisch politicus en een van de grondleggers van de Belgische staat.
be,Q472257,Barthélemy,None,,https://nl.wikipedia.org/wiki/Barth%C3%A9lemy_de_Theux_de_Meylandt,"Barthélemy-Théodore graaf de Theux de Meylandt was een Belgisch staatsman, eerste minister en lid van het Nationaal Congres."
be,Q472276,Felix,None,,https://nl.wikipedia.org/wiki/Felix_de_M%C3%BBelenaere,Felix Amandus de Mûelenaere was een Belgisch unionistisch politicus.
be,Q476596,Alexander,De Croo,,https://nl.wikipedia.org/wiki/Alexander_De_Croo,Alexander Francis Herman De Croo is een Belgisch politicus voor Open Vld. Tussen oktober 2020 en februari 2025 was De Croo premier van België van de zogenaamde Vivaldicoalitie. Hij was de eerste Vlaamse premier in iets minder dan 10 jaar.
be,Q527479,Henri,de Brouckère,,https://nl.wikipedia.org/wiki/Henri_de_Brouck%C3%A8re,"Henri Ghislain Joseph Marie Hyacinthe de Brouckère was een Belgisch liberaal politicus. Hij was onder meer eerste minister, volksvertegenwoordiger en lid van het Belgisch Nationaal Congres."
be,Q533339,Albert,None,,https://nl.wikipedia.org/wiki/Albert_Goblet_d%27Alviella,"Albert Joseph Goblet, sinds 1838 graaf Goblet d'Alviella was een Belgisch politicus en officier."
be,Q546727,Sylvain,Weyer,,https://nl.wikipedia.org/wiki/Sylvain_Van_de_Weyer,"Jean-Sylvain Van de Weyer , beter bekend als Sylvain Van de Weyer, was een van de grondleggers van de Belgische Staat, en later ook eerste minister."
be,Q569138,Jules,Burlet,,https://nl.wikipedia.org/wiki/Jules_de_Burlet,Jules Philippe Marie de Burlet was een Belgisch katholiek politicus.
be,Q665955,Paul-Émile,None,,https://nl.wikipedia.org/wiki/Paul-Emile_Janson,Paul-Emile Janson was de Belgische eerste minister van november 1937 tot mei 1938.
be,Q678535,Jules,Malou,,https://nl.wikipedia.org/wiki/Jules_Malou,"Jules Edouard François-Xavier Malou was een Belgisch politicus. Hij was onder meer leider van de Katholieke Partij, volksvertegenwoordiger, senator en eerste minister."
be,Q705103,Charles,Broqueville,,https://nl.wikipedia.org/wiki/Charles_de_Broqueville,Charles Marie Pierre Albert graaf de Broqueville was de Belgische kabinetsleider tijdens de Eerste Wereldoorlog en eerste minister van 22 oktober 1932 tot 20 november 1934. Hij was lid van de Katholieke Partij.
be,Q705111,Joseph,Pholien,,https://nl.wikipedia.org/wiki/Joseph_Pholien,Joseph Clovis Louis Marie Emmanuel Pholien was een Belgisch politicus van de PSC.
be,Q705128,Jean,Van Houtte,,https://nl.wikipedia.org/wiki/Jean_Van_Houtte,"Jean Maria Josephus baron Van Houtte was een Belgisch advocaat, hoogleraar en politicus van de CVP."
be,Q705791,Walthère,Frère,,https://nl.wikipedia.org/wiki/Walth%C3%A8re_Fr%C3%A8re-Orban,Hubert Joseph Walthère Frère-Orban was een Belgisch liberaal politicus die zijn stempel heeft gedrukt op de eerste halve eeuw onafhankelijkheid van België.
be,Q719483,Gérard,Cooreman,,https://nl.wikipedia.org/wiki/Gerard_Cooreman,Gérard François Marie Cooreman was een Belgisch advocaat en politicus voor de katholieke Partij.
be,Q721772,Jules,Vandenpeereboom,,https://nl.wikipedia.org/wiki/Jules_Vandenpeereboom,Jules Pierre Henri François Xavier Vandenpeereboom was een Belgisch katholiek politicus.
be,Q721781,Paul,None,,https://nl.wikipedia.org/wiki/Paul_de_Smet_de_Naeyer,Paul Joseph graaf de Smet de Naeyer was een Belgisch katholiek politicus.
be,Q721798,Jules,Trooz,,https://nl.wikipedia.org/wiki/Jules_de_Trooz,Baron Jules Henri Ghislain Marie de Trooz was een Belgisch katholiek politicus.
be,Q725589,Jules,d'Anethan,,https://nl.wikipedia.org/wiki/Jules_Joseph_d%27Anethan,Jules Joseph d'Anethan was een Belgisch politicus. Hij was premier van 2 juli 1870 tot 7 december 1871.
be,Q950958,Charles,Michel,,https://nl.wikipedia.org/wiki/Charles_Michel,"Charles Yves Jean Ghislaine Michel is een Belgisch politicus voor de partij Mouvement Réformateur . Van 11 oktober 2014 tot 27 oktober 2019 was hij premier van België in de regeringen Michel I en Michel II. Op 2 juli 2019 werd hij verkozen als voorzitter van de Europese Raad, in opvolging van Donald Tusk, een functie die hij van 1 december 2019 tot 30 november 2024 uitoefende."
be,Q18434995,Sophie,Wilmès,,https://nl.wikipedia.org/wiki/Sophie_Wilm%C3%A8s,Sophie Wilmès is een Belgisch politica van de MR. Van 27 oktober 2019 tot 1 oktober 2020 was ze de eerste vrouwelijke premier van België. Vanaf 1 oktober 2020 was ze vicepremier en minister van Buitenlandse Zaken en Buitenlandse Handel. Om familiale redenen legde ze op 21 april 2022 haar bevoegdheden als minister tijdelijk neer. Op 15 juli 2022 legde ze haar functie definitief neer.
